code,FECHA,FALLECIDOS,target_multifatal,person_row_count,person_deceased_count,target_rebuilt_from_personas,deceased_equals_target_count,rows_cover_deceased,target_identity
A-2021-04-281,2021-04-29,1,0,2,1,0,True,True,True
A-2021-04-217,2021-04-29,1,0,6,1,0,True,True,True
A-2021-04-200,2021-04-29,1,0,2,1,0,True,True,True
A-2021-04-285,2021-04-29,1,0,2,1,0,True,True,True
A-2021-04-204,2021-04-29,1,0,2,1,0,True,True,True
A-2021-04-230,2021-04-30,1,0,2,1,0,True,True,True
A-2021-04-205,2021-04-30,1,0,1,1,0,True,True,True
A-2021-04-215,2021-04-30,1,0,2,1,0,True,True,True
A-2021-05-95,2021-05-01,1,0,2,1,0,True,True,True
A-2021-05-1,2021-05-01,1,0,2,1,0,True,True,True
A-2021-05-124,2021-05-01,1,0,2,1,0,True,True,True
A-2021-05-94,2021-05-01,1,0,2,1,0,True,True,True
A-2021-05-319,2021-05-01,1,0,2,1,0,True,True,True
A-2021-05-123,2021-05-01,1,0,2,1,0,True,True,True
A-2021-05-70,2021-05-01,1,0,3,1,0,True,True,True
A-2021-05-9,2021-05-01,1,0,2,1,0,True,True,True
A-2021-05-10,2021-05-01,1,0,4,1,0,True,True,True
A-2021-05-36,2021-05-01,1,0,2,1,0,True,True,True
A-2021-05-2,2021-05-01,1,0,2,1,0,True,True,True
A-2021-05-3,2021-05-02,1,0,2,1,0,True,True,True
A-2021-05-125,2021-05-02,1,0,2,1,0,True,True,True
A-2021-05-206,2021-05-02,2,1,3,2,1,True,True,True
A-2021-05-29,2021-05-03,1,0,2,1,0,True,True,True
A-2021-05-126,2021-05-03,1,0,2,1,0,True,True,True
A-2021-05-37,2021-05-03,1,0,1,1,0,True,True,True
A-2021-05-228,2021-05-03,1,0,4,1,0,True,True,True
A-2021-05-127,2021-05-03,1,0,2,1,0,True,True,True
A-2021-05-318,2021-05-03,1,0,5,1,0,True,True,True
A-2021-05-5,2021-05-03,1,0,2,1,0,True,True,True
A-2021-05-8,2021-05-03,1,0,3,1,0,True,True,True
A-2021-05-81,2021-05-03,3,1,6,3,1,True,True,True
A-2021-05-316,2021-05-04,1,0,1,1,0,True,True,True
A-2021-05-7,2021-05-04,1,0,2,1,0,True,True,True
A-2021-05-73,2021-05-04,1,0,2,1,0,True,True,True
A-2021-05-82,2021-05-04,1,0,2,1,0,True,True,True
A-2021-05-19,2021-05-05,1,0,2,1,0,True,True,True
A-2021-05-324,2021-05-05,1,0,1,1,0,True,True,True
A-2021-05-11,2021-05-05,1,0,2,1,0,True,True,True
A-2021-05-15,2021-05-05,1,0,1,1,0,True,True,True
A-2021-05-308,2021-05-05,1,0,2,1,0,True,True,True
A-2021-05-189,2021-05-05,3,1,4,3,1,True,True,True
A-2021-05-74,2021-05-05,1,0,2,1,0,True,True,True
A-2021-05-175,2021-05-05,1,0,3,1,0,True,True,True
A-2021-05-258,2021-05-05,1,0,1,1,0,True,True,True
A-2021-05-128,2021-05-05,1,0,3,1,0,True,True,True
A-2021-05-129,2021-05-06,1,0,2,1,0,True,True,True
A-2021-05-21,2021-05-07,2,1,2,2,1,True,True,True
A-2021-05-18,2021-05-07,1,0,2,1,0,True,True,True
A-2021-05-142,2021-05-07,1,0,2,1,0,True,True,True
A-2021-05-64,2021-05-07,1,0,1,1,0,True,True,True
A-2021-05-67,2021-05-07,1,0,3,1,0,True,True,True
A-2021-05-22,2021-05-07,1,0,2,1,0,True,True,True
A-2021-05-17,2021-05-07,1,0,2,1,0,True,True,True
A-2021-05-30,2021-05-07,2,1,2,2,1,True,True,True
A-2021-05-109,2021-05-08,1,0,3,1,0,True,True,True
A-2021-05-43,2021-05-08,1,0,3,1,0,True,True,True
A-2021-05-153,2021-05-08,1,0,3,1,0,True,True,True
A-2021-05-20,2021-05-08,1,0,2,1,0,True,True,True
A-2021-05-27,2021-05-08,1,0,2,1,0,True,True,True
A-2021-05-23,2021-05-08,1,0,3,1,0,True,True,True
A-2021-05-269,2021-05-08,1,0,2,1,0,True,True,True
A-2021-05-26,2021-05-08,2,1,5,2,1,True,True,True
A-2021-05-48,2021-05-08,1,0,2,1,0,True,True,True
A-2021-05-130,2021-05-09,1,0,2,1,0,True,True,True
A-2021-05-72,2021-05-09,1,0,2,1,0,True,True,True
A-2021-05-92,2021-05-09,2,1,2,2,1,True,True,True
A-2021-05-216,2021-05-09,1,0,1,1,0,True,True,True
A-2021-05-79,2021-05-09,1,0,3,1,0,True,True,True
A-2021-05-32,2021-05-09,1,0,3,1,0,True,True,True
A-2021-05-84,2021-05-09,1,0,2,1,0,True,True,True
A-2021-05-28,2021-05-10,1,0,2,1,0,True,True,True
A-2021-05-174,2021-05-10,2,1,2,2,1,True,True,True
A-2021-05-58,2021-05-10,1,0,1,1,0,True,True,True
A-2021-05-78,2021-05-10,1,0,2,1,0,True,True,True
A-2021-05-194,2021-05-10,1,0,2,1,0,True,True,True
A-2021-05-34,2021-05-10,1,0,4,1,0,True,True,True
A-2021-05-54,2021-05-10,1,0,2,1,0,True,True,True
A-2021-05-131,2021-05-10,1,0,2,1,0,True,True,True
A-2021-05-69,2021-05-10,1,0,2,1,0,True,True,True
A-2021-05-210,2021-05-11,2,1,3,2,1,True,True,True
A-2021-05-183,2021-05-11,1,0,1,1,0,True,True,True
A-2021-05-35,2021-05-11,1,0,4,1,0,True,True,True
A-2021-05-42,2021-05-12,1,0,3,1,0,True,True,True
A-2021-05-53,2021-05-13,1,0,2,1,0,True,True,True
A-2021-05-50,2021-05-13,1,0,2,1,0,True,True,True
A-2021-05-287,2021-05-13,1,0,2,1,0,True,True,True
A-2021-05-93,2021-05-13,1,0,1,1,0,True,True,True
A-2021-05-41,2021-05-13,1,0,2,1,0,True,True,True
A-2021-05-195,2021-05-13,1,0,2,1,0,True,True,True
A-2021-05-46,2021-05-13,1,0,8,1,0,True,True,True
A-2021-05-178,2021-05-13,1,0,2,1,0,True,True,True
A-2021-05-71,2021-05-14,1,0,2,1,0,True,True,True
A-2021-05-251,2021-05-14,1,0,3,1,0,True,True,True
A-2021-05-317,2021-05-14,1,0,3,1,0,True,True,True
A-2021-05-132,2021-05-14,1,0,2,1,0,True,True,True
A-2021-05-76,2021-05-14,1,0,2,1,0,True,True,True
A-2021-05-114,2021-05-14,1,0,1,1,0,True,True,True
A-2021-05-187,2021-05-15,1,0,3,1,0,True,True,True
A-2021-05-120,2021-05-15,1,0,2,1,0,True,True,True
A-2021-05-121,2021-05-15,1,0,2,1,0,True,True,True
A-2021-05-86,2021-05-15,1,0,1,1,0,True,True,True
A-2021-05-110,2021-05-15,2,1,5,2,1,True,True,True
A-2021-05-122,2021-05-15,1,0,2,1,0,True,True,True
A-2021-05-75,2021-05-15,1,0,2,1,0,True,True,True
A-2021-05-115,2021-05-16,1,0,1,1,0,True,True,True
A-2021-05-68,2021-05-16,1,0,2,1,0,True,True,True
A-2021-05-87,2021-05-16,2,1,3,2,1,True,True,True
A-2021-05-161,2021-05-16,1,0,3,1,0,True,True,True
A-2021-05-192,2021-05-16,1,0,4,1,0,True,True,True
A-2021-05-188,2021-05-16,1,0,2,1,0,True,True,True
A-2021-05-77,2021-05-17,2,1,3,2,1,True,True,True
A-2021-05-323,2021-05-17,1,0,3,1,0,True,True,True
A-2021-05-80,2021-05-17,1,0,2,1,0,True,True,True
A-2021-05-96,2021-05-17,1,0,4,1,0,True,True,True
A-2021-05-207,2021-05-17,1,0,2,1,0,True,True,True
A-2021-05-83,2021-05-18,1,0,2,1,0,True,True,True
A-2021-05-133,2021-05-18,1,0,2,1,0,True,True,True
A-2021-05-112,2021-05-18,1,0,2,1,0,True,True,True
A-2021-05-180,2021-05-18,1,0,2,1,0,True,True,True
A-2021-05-108,2021-05-18,1,0,1,1,0,True,True,True
A-2021-05-105,2021-05-18,1,0,2,1,0,True,True,True
A-2021-05-211,2021-05-18,1,0,5,1,0,True,True,True
A-2021-05-326,2021-05-19,1,0,3,1,0,True,True,True
A-2021-05-113,2021-05-19,3,1,5,3,1,True,True,True
A-2021-05-202,2021-05-19,2,1,2,2,1,True,True,True
A-2021-05-150,2021-05-20,1,0,1,1,0,True,True,True
A-2021-05-111,2021-05-20,1,0,1,1,0,True,True,True
A-2021-05-134,2021-05-20,1,0,1,1,0,True,True,True
A-2021-05-321,2021-05-20,1,0,2,1,0,True,True,True
A-2021-05-177,2021-05-20,1,0,3,1,0,True,True,True
A-2021-05-196,2021-05-20,1,0,1,1,0,True,True,True
A-2021-05-166,2021-05-20,1,0,3,1,0,True,True,True
A-2021-05-136,2021-05-21,1,0,2,1,0,True,True,True
A-2021-05-144,2021-05-21,1,0,3,1,0,True,True,True
A-2021-05-138,2021-05-22,1,0,2,1,0,True,True,True
A-2021-05-181,2021-05-22,1,0,2,1,0,True,True,True
A-2021-05-191,2021-05-22,1,0,2,1,0,True,True,True
A-2021-05-139,2021-05-22,1,0,7,1,0,True,True,True
A-2021-05-158,2021-05-22,1,0,2,1,0,True,True,True
A-2021-05-151,2021-05-22,1,0,2,1,0,True,True,True
A-2021-05-184,2021-05-22,1,0,2,1,0,True,True,True
A-2021-05-140,2021-05-22,1,0,3,1,0,True,True,True
A-2021-05-162,2021-05-22,1,0,5,1,0,True,True,True
A-2021-05-116,2021-05-22,1,0,1,1,0,True,True,True
A-2021-05-182,2021-05-22,1,0,2,1,0,True,True,True
A-2021-05-157,2021-05-23,1,0,2,1,0,True,True,True
A-2021-05-200,2021-05-23,1,0,2,1,0,True,True,True
A-2021-05-160,2021-05-24,1,0,2,1,0,True,True,True
A-2021-05-164,2021-05-24,1,0,2,1,0,True,True,True
A-2021-05-259,2021-05-24,1,0,1,1,0,True,True,True
