row_index,fecha,departamento,actual_multifatal,raw_probability,raw_threshold,raw_prediction,calibration_method,calibrated_probability,calibrated_threshold,calibrated_prediction
7713,2024-07-09,ICA,1,0.17893179,0.8,0,platt,0.08494341492654182,0.3,0
7714,2024-07-09,APURIMAC,0,0.0007210347,0.8,0,platt,0.0034491051273716302,0.3,0
7715,2024-07-10,LIMA,0,0.012377165,0.8,0,platt,0.0176028265059228,0.3,0
7716,2024-07-10,SAN MARTIN,0,0.0007077106,0.8,0,platt,0.00341234821590756,0.3,0
7717,2024-07-10,PUNO,1,0.45430866,0.8,0,platt,0.16728557853318596,0.3,0
7718,2024-07-10,LIMA,0,0.045641184,0.8,0,platt,0.03730672318692111,0.3,0
7719,2024-07-11,CAJAMARCA,0,0.04704191,0.8,0,platt,0.03796799979960876,0.3,0
7720,2024-07-11,LIMA,0,0.00028718406,0.8,0,platt,0.0020320621560504307,0.3,0
7721,2024-07-11,LIMA,0,0.004976186,0.8,0,platt,0.010445625289941541,0.3,0
7722,2024-07-11,CAJAMARCA,0,0.62359494,0.8,0,platt,0.22994114350825937,0.3,0
7723,2024-07-11,CAJAMARCA,0,0.037887715,0.8,0,platt,0.033489456911306684,0.3,0
7724,2024-07-11,ICA,0,0.0142959375,0.8,0,platt,0.01911834798079168,0.3,0
7725,2024-07-12,AREQUIPA,0,0.047290146,0.8,0,platt,0.03808437937581189,0.3,0
7726,2024-07-12,LA LIBERTAD,0,0.09653509,0.8,0,platt,0.05800205330081287,0.3,0
7727,2024-07-12,PUNO,0,0.8743521,0.8,1,platt,0.4056434515008007,0.3,1
7728,2024-07-12,CUSCO,0,6.585001e-05,0.8,0,platt,0.0008709265553420136,0.3,0
7729,2024-07-13,AREQUIPA,0,4.098194e-05,0.8,0,platt,0.0006628773194085979,0.3,0
7730,2024-07-13,LA LIBERTAD,0,0.057937004,0.8,0,platt,0.04287305952054512,0.3,0
7731,2024-07-13,ICA,0,0.0089935735,0.8,0,platt,0.01466028726361771,0.3,0
7732,2024-07-14,CAJAMARCA,1,0.5668927,0.8,0,platt,0.20679138832292673,0.3,0
7733,2024-07-14,LIMA,0,0.0004920779,0.8,0,platt,0.002769337313161695,0.3,0
7734,2024-07-14,ICA,0,0.17950575,0.8,0,platt,0.08511826673910954,0.3,0
7735,2024-07-14,LA LIBERTAD,0,0.0017176587,0.8,0,platt,0.005677023993753611,0.3,0
7736,2024-07-14,ICA,0,0.0491163,0.8,0,platt,0.03893330387457384,0.3,0
7737,2024-07-14,CAJAMARCA,0,0.0020085387,0.8,0,platt,0.0062100536719506645,0.3,0
7738,2024-07-15,SAN MARTIN,0,0.06198286,0.8,0,platt,0.04460268650582879,0.3,0
7739,2024-07-15,AREQUIPA,0,0.27689707,0.8,0,platt,0.11381836486569452,0.3,0
7740,2024-07-15,LIMA,0,0.0031661245,0.8,0,platt,0.008061553189303936,0.3,0
7741,2024-07-15,HUANCAVELICA,1,0.2731596,0.8,0,platt,0.11273388026378217,0.3,0
7742,2024-07-16,HUANCAVELICA,1,0.9980672,0.8,1,platt,0.8907761526671745,0.3,1
7743,2024-07-16,LIMA,0,0.025763655,0.8,0,platt,0.0268098113777503,0.3,0
7744,2024-07-17,APURIMAC,0,4.8861625e-06,0.8,0,platt,0.000194818402769314,0.3,0
7745,2024-07-17,PUNO,0,0.0038048753,0.8,0,platt,0.008956904918740214,0.3,0
7746,2024-07-17,AREQUIPA,0,0.0010192182,0.8,0,platt,0.004207536700939875,0.3,0
7747,2024-07-17,LIMA,0,0.99933594,0.8,1,platt,0.9378936676645854,0.3,1
7748,2024-07-17,SAN MARTIN,0,0.0030423396,0.8,0,platt,0.007879363293910929,0.3,0
7749,2024-07-17,HUANCAVELICA,1,0.9618011,0.8,1,platt,0.5887300318773676,0.3,1
7750,2024-07-17,CUSCO,0,0.00059445074,0.8,0,platt,0.003087034100815813,0.3,0
7751,2024-07-17,CUSCO,0,0.0007970537,0.8,0,platt,0.003653507290394048,0.3,0
7752,2024-07-18,CALLAO,0,0.006550865,0.8,0,platt,0.01222706813478722,0.3,0
7753,2024-07-18,PUNO,0,0.0017802134,0.8,0,platt,0.005794728509479121,0.3,0
7754,2024-07-19,LA LIBERTAD,0,0.00058389566,0.8,0,platt,0.0030554205891620526,0.3,0
7755,2024-07-19,ICA,0,0.054071557,0.8,0,platt,0.0411771912665428,0.3,0
7756,2024-07-19,LA LIBERTAD,0,0.0024235856,0.8,0,platt,0.0069163783910205,0.3,0
7757,2024-07-20,AREQUIPA,1,0.5652744,0.8,0,platt,0.20616964058591944,0.3,0
7758,2024-07-20,LIMA,0,0.35656038,0.8,0,platt,0.13711713011838675,0.3,0
7759,2024-07-20,AMAZONAS,0,0.91380006,0.8,1,platt,0.4651698850424461,0.3,1
7760,2024-07-20,LIMA,0,0.00093019917,0.8,0,platt,0.003992433695675474,0.3,0
7761,2024-07-20,LIMA,0,0.028511444,0.8,0,platt,0.028420466161663688,0.3,0
7762,2024-07-20,SAN MARTIN,0,0.0069405483,0.8,0,platt,0.01263845787027471,0.3,0
7763,2024-07-21,LIMA,0,0.4049368,0.8,0,platt,0.15172409236834294,0.3,0
7764,2024-07-21,LIMA,0,0.16880728,0.8,0,platt,0.0818397264149385,0.3,0
7765,2024-07-21,LIMA,0,0.016681463,0.8,0,platt,0.02088701205212019,0.3,0
7766,2024-07-22,LA LIBERTAD,0,0.02246057,0.8,0,platt,0.024776070860679667,0.3,0
7767,2024-07-22,AREQUIPA,0,1.1357282e-06,0.8,0,platt,8.40769074617291e-05,0.3,0
7768,2024-07-22,LIMA,0,0.7851021,0.8,0,platt,0.3201369542151639,0.3,1
7769,2024-07-22,LIMA,0,0.02131004,0.8,0,platt,0.024038802015242607,0.3,0
7770,2024-07-23,CUSCO,0,0.0024253489,0.8,0,platt,0.006919263183667151,0.3,0
7771,2024-07-23,LA LIBERTAD,0,0.21357764,0.8,0,platt,0.09533041805276567,0.3,0
7772,2024-07-24,LIMA,0,0.00283929,0.8,0,platt,0.007573481846070506,0.3,0
7773,2024-07-24,LIMA,0,0.049384706,0.8,0,platt,0.039057032014669694,0.3,0
7774,2024-07-24,LIMA,1,0.8759151,0.8,1,platt,0.40763132356944387,0.3,1
7775,2024-07-25,LIMA,0,0.5257252,0.8,0,platt,0.191529715755024,0.3,0
7776,2024-07-25,AREQUIPA,0,0.00010416703,0.8,0,platt,0.001133963435739668,0.3,0
7777,2024-07-25,AYACUCHO,0,0.7724943,0.8,0,platt,0.3110305631200831,0.3,1
7778,2024-07-25,LIMA,0,0.0055129686,0.8,0,platt,0.011076879136429333,0.3,0
7779,2024-07-25,CUSCO,0,0.002539314,0.8,0,platt,0.007103856599357706,0.3,0
7780,2024-07-25,PUNO,0,0.00012005505,0.8,0,platt,0.0012304694987252168,0.3,0
7781,2024-07-26,LIMA,0,0.98926175,0.8,1,platt,0.751356315099815,0.3,1
7782,2024-07-27,PASCO,0,2.61852e-05,0.8,0,platt,0.0005122052206464956,0.3,0
7783,2024-07-27,SAN MARTIN,0,6.5455885e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7784,2024-07-27,LIMA,0,0.00015498989,0.8,0,platt,0.0014252310629251622,0.3,0
7785,2024-07-27,CAJAMARCA,0,0.03381786,0.8,0,platt,0.031360389189076,0.3,0
7786,2024-07-27,CAJAMARCA,0,0.031418517,0.8,0,platt,0.030056362583263194,0.3,0
7787,2024-07-27,LA LIBERTAD,0,0.8909519,0.8,1,platt,0.4281121450276794,0.3,1
7788,2024-07-28,CUSCO,0,0.3236448,0.8,0,platt,0.1274197133199442,0.3,0
7789,2024-07-28,LIMA,0,0.013085068,0.8,0,platt,0.018172831977291297,0.3,0
7790,2024-07-28,CAJAMARCA,0,0.0108271595,0.8,0,platt,0.016304035896774507,0.3,0
7791,2024-07-28,CAJAMARCA,1,0.8301782,0.8,1,platt,0.3576929352647545,0.3,1
7792,2024-07-28,LIMA,0,0.009763635,0.8,0,platt,0.01536655012541273,0.3,0
7793,2024-07-28,SAN MARTIN,0,0.0038993119,0.8,0,platt,0.009083621148943039,0.3,0
7794,2024-07-29,LA LIBERTAD,0,0.045712713,0.8,0,platt,0.03734068341841978,0.3,0
7795,2024-07-29,LA LIBERTAD,0,0.027524661,0.8,0,platt,0.027849746064509705,0.3,0
7796,2024-07-29,AYACUCHO,1,0.9909983,0.8,1,platt,0.7700290029328335,0.3,1
7797,2024-07-29,LA LIBERTAD,0,0.68800116,0.8,0,platt,0.2603912216488622,0.3,0
7798,2024-07-29,CUSCO,0,0.003806911,0.8,0,platt,0.008959650476811697,0.3,0
7799,2024-07-29,CUSCO,0,0.08831384,0.8,0,platt,0.05499172868259701,0.3,0
7800,2024-07-30,ICA,0,0.005944604,0.8,0,platt,0.01156558816321087,0.3,0
7801,2024-07-30,TUMBES,0,0.0007245932,0.8,0,platt,0.0034588726280654213,0.3,0
7802,2024-07-30,LIMA,0,0.022819525,0.8,0,platt,0.02500284649007732,0.3,0
7803,2024-07-30,LIMA,0,0.026421828,0.8,0,platt,0.02720182350960829,0.3,0
7804,2024-07-31,LIMA,1,0.40516937,0.8,0,platt,0.15179565183339427,0.3,0
7805,2024-08-01,AREQUIPA,0,0.42993897,0.8,0,platt,0.1595058260900481,0.3,0
7806,2024-08-01,LIMA,1,0.91759807,0.8,1,platt,0.4722278490847723,0.3,1
7807,2024-08-01,CUSCO,0,0.8413807,0.8,1,platt,0.36856823033739117,0.3,1
7808,2024-08-01,LIMA,0,0.5948137,0.8,0,platt,0.2178397172855517,0.3,0
7809,2024-08-01,LA LIBERTAD,1,0.8688101,0.8,1,platt,0.3987854720257353,0.3,1
7810,2024-08-01,APURIMAC,0,0.0027725718,0.8,0,platt,0.007470944350910568,0.3,0
7811,2024-08-02,LIMA,0,0.01325111,0.8,0,platt,0.0183046181164604,0.3,0
7812,2024-08-02,LIMA,0,0.7128805,0.8,0,platt,0.2737637368294934,0.3,0
7813,2024-08-02,PUNO,0,0.5599856,0.8,0,platt,0.20415091637969995,0.3,0
7814,2024-08-03,ICA,0,0.059803113,0.8,0,platt,0.04367630944602108,0.3,0
7815,2024-08-03,LIMA,0,0.0058547934,0.8,0,platt,0.01146518758126347,0.3,0
7816,2024-08-03,AREQUIPA,0,1.0664978e-06,0.8,0,platt,8.108587261875217e-05,0.3,0
7817,2024-08-03,AREQUIPA,0,0.011592119,0.8,0,platt,0.016954249711875615,0.3,0
7818,2024-08-04,AREQUIPA,0,0.0038581388,0.8,0,platt,0.009028538072804774,0.3,0
7819,2024-08-04,LIMA,0,0.025913326,0.8,0,platt,0.02689931699224743,0.3,0
7820,2024-08-04,CUSCO,0,0.895796,0.8,1,platt,0.43529923204477267,0.3,1
7821,2024-08-04,CUSCO,0,0.43383363,0.8,0,platt,0.16073536805037178,0.3,0
7822,2024-08-04,LIMA,0,0.045191906,0.8,0,platt,0.037092936781436284,0.3,0
7823,2024-08-04,LIMA,0,0.0156104285,0.8,0,platt,0.020107134848955155,0.3,0
7824,2024-08-04,LIMA,0,2.0503169e-08,0.8,0,platt,7.81343183520656e-05,0.3,0
7825,2024-08-04,LIMA,0,1.5773116e-05,0.8,0,platt,0.0003825607814368175,0.3,0
7826,2024-08-04,CUSCO,0,0.019502077,0.8,0,platt,0.022845686181402796,0.3,0
7827,2024-08-04,CAJAMARCA,0,0.005145687,0.8,0,platt,0.01064797502061477,0.3,0
7828,2024-08-04,SAN MARTIN,0,0.02225749,0.8,0,platt,0.02464710179075024,0.3,0
7829,2024-08-04,LA LIBERTAD,0,0.09124933,0.8,0,platt,0.05607698456901107,0.3,0
7830,2024-08-05,LIMA,0,0.010847627,0.8,0,platt,0.016321683157205932,0.3,0
7831,2024-08-05,CAJAMARCA,0,0.010394894,0.8,0,platt,0.015927954619909975,0.3,0
7832,2024-08-05,AREQUIPA,0,0.00018709016,0.8,0,platt,0.00158821072188518,0.3,0
7833,2024-08-05,CUSCO,1,0.8816767,0.8,1,platt,0.4151769873591014,0.3,1
7834,2024-08-06,LIMA,1,0.36803976,0.8,0,platt,0.14053867936519931,0.3,0
7835,2024-08-06,LA LIBERTAD,0,0.044880968,0.8,0,platt,0.03694448738111434,0.3,0
7836,2024-08-06,AREQUIPA,0,0.0007544789,0.8,0,platt,0.003540111172431464,0.3,0
7837,2024-08-06,APURIMAC,0,0.0025025497,0.8,0,platt,0.007044703005708504,0.3,0
7838,2024-08-07,CUSCO,0,0.46442527,0.8,0,platt,0.17057970464901664,0.3,0
7839,2024-08-08,AYACUCHO,0,0.9323475,0.8,1,platt,0.5028951387715792,0.3,1
7840,2024-08-08,CALLAO,0,0.00012785182,0.8,0,platt,0.001275830059882053,0.3,0
7841,2024-08-08,LA LIBERTAD,1,0.9362105,0.8,1,platt,0.5119547881884821,0.3,1
7842,2024-08-08,CAJAMARCA,0,0.0020125268,0.8,0,platt,0.006217123108020816,0.3,0
7843,2024-08-08,SAN MARTIN,0,6.518096e-05,0.8,0,platt,0.0008658228327238714,0.3,0
7844,2024-08-08,LIMA,0,0.0019202059,0.8,0,platt,0.0060519018185854956,0.3,0
7845,2024-08-08,AREQUIPA,0,0.00044603585,0.8,0,platt,0.0026173179667476295,0.3,0
7846,2024-08-09,AYACUCHO,0,6.560538e-08,0.8,0,platt,7.81343183520656e-05,0.3,0
7847,2024-08-10,LIMA,0,0.03430447,0.8,0,platt,0.03162020779770812,0.3,0
7848,2024-08-10,LIMA,0,1.5932113e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7849,2024-08-10,PUNO,0,0.016443795,0.8,0,platt,0.02071582246011208,0.3,0
7850,2024-08-10,TUMBES,0,0.04073436,0.8,0,platt,0.034924180253421304,0.3,0
7851,2024-08-10,ICA,1,0.6225416,0.8,0,platt,0.22948403502493078,0.3,0
7852,2024-08-10,LIMA,0,0.048217233,0.8,0,platt,0.038516925448429766,0.3,0
7853,2024-08-11,ICA,0,0.011339526,0.8,0,platt,0.01674162283791997,0.3,0
7854,2024-08-11,LIMA,0,8.048103e-06,0.8,0,platt,0.00025967739652065224,0.3,0
7855,2024-08-11,LIMA,0,0.005110108,0.8,0,platt,0.01060574014075017,0.3,0
7856,2024-08-11,LIMA,0,0.007771329,0.8,0,platt,0.01348383317071062,0.3,0
7857,2024-08-11,CAJAMARCA,0,0.0031633177,0.8,0,platt,0.008057456277484469,0.3,0
7858,2024-08-11,ICA,0,0.7091549,0.8,0,platt,0.2716922276763712,0.3,0
7859,2024-08-11,LIMA,0,0.0020231255,0.8,0,platt,0.006235881332517879,0.3,0
7860,2024-08-12,LIMA,0,0.0020695198,0.8,0,platt,0.006317502537915506,0.3,0
7861,2024-08-12,LIMA,0,0.11836721,0.8,0,platt,0.06562019905829108,0.3,0
7862,2024-08-12,LIMA,0,0.00017720173,0.8,0,platt,0.0015393711698460538,0.3,0
7863,2024-08-12,AREQUIPA,0,0.24309039,0.8,0,platt,0.10399182543492601,0.3,0
7864,2024-08-12,AREQUIPA,0,0.008228644,0.8,0,platt,0.013932676807169293,0.3,0
7865,2024-08-12,LA LIBERTAD,0,0.55870116,0.8,0,platt,0.20366368075961855,0.3,0
7866,2024-08-12,ICA,0,0.030820083,0.8,0,platt,0.029724854123931083,0.3,0
7867,2024-08-12,LIMA,0,0.049953144,0.8,0,platt,0.039318204960967905,0.3,0
7868,2024-08-13,LIMA,0,0.003318621,0.8,0,platt,0.008281858394024764,0.3,0
7869,2024-08-13,CAJAMARCA,0,1.4437668e-06,0.8,0,platt,9.653892820145217e-05,0.3,0
7870,2024-08-14,HUANCAVELICA,0,0.28287688,0.8,0,platt,0.11555348920655782,0.3,0
7871,2024-08-14,LA LIBERTAD,0,0.007715827,0.8,0,platt,0.013428600117999125,0.3,0
7872,2024-08-14,CAJAMARCA,0,0.00071633153,0.8,0,platt,0.003436163923916979,0.3,0
7873,2024-08-14,LA LIBERTAD,0,4.835182e-06,0.8,0,platt,0.00019364523140591214,0.3,0
7874,2024-08-15,LIMA,0,0.0030746486,0.8,0,platt,0.007927218001643038,0.3,0
7875,2024-08-15,LIMA,0,0.0014357055,0.8,0,platt,0.0051219968710589535,0.3,0
7876,2024-08-15,LA LIBERTAD,0,0.089232884,0.8,0,platt,0.055332798180791135,0.3,0
7877,2024-08-15,CAJAMARCA,0,5.000439e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7878,2024-08-15,CUSCO,0,0.00092683686,0.8,0,platt,0.003984140616688275,0.3,0
7879,2024-08-15,LIMA,0,0.009177994,0.8,0,platt,0.014831705541633017,0.3,0
7880,2024-08-16,HUANCAVELICA,0,0.6211001,0.8,0,platt,0.22886033040642942,0.3,0
7881,2024-08-16,LA LIBERTAD,0,0.013464734,0.8,0,platt,0.018473143952877982,0.3,0
7882,2024-08-16,LIMA,0,0.14983207,0.8,0,platt,0.07590776223651735,0.3,0
7883,2024-08-17,AYACUCHO,0,0.63947606,0.8,0,platt,0.2369762791908287,0.3,0
7884,2024-08-17,ICA,0,0.10192929,0.8,0,platt,0.05993111989790942,0.3,0
7885,2024-08-17,ICA,0,0.11293802,0.8,0,platt,0.06376991499839474,0.3,0
7886,2024-08-17,PUNO,0,0.84042805,0.8,1,platt,0.3676142082145057,0.3,1
7887,2024-08-17,APURIMAC,0,0.0010381496,0.8,0,platt,0.004252231433789312,0.3,0
7888,2024-08-17,CUSCO,0,0.007465091,0.8,0,platt,0.013176934560714898,0.3,0
7889,2024-08-17,AREQUIPA,0,0.00028455863,0.8,0,platt,0.0020213597738342796,0.3,0
7890,2024-08-18,PUNO,0,0.01815973,0.8,0,platt,0.021929550675791488,0.3,0
7891,2024-08-18,LIMA,0,0.009715112,0.8,0,platt,0.015322765481800053,0.3,0
7892,2024-08-18,CAJAMARCA,0,0.011798292,0.8,0,platt,0.017126344744712856,0.3,0
7893,2024-08-18,LIMA,0,0.003536834,0.8,0,platt,0.008589697466292944,0.3,0
7894,2024-08-18,CAJAMARCA,1,0.7270276,0.8,0,platt,0.2818733848030106,0.3,0
7895,2024-08-18,ICA,0,0.18851437,0.8,0,platt,0.0878487157006562,0.3,0
7896,2024-08-19,LIMA,0,0.0018466947,0.8,0,platt,0.005917897505620485,0.3,0
7897,2024-08-20,LIMA,0,0.64415324,0.8,0,platt,0.23910179190179648,0.3,0
7898,2024-08-20,ICA,0,0.39819038,0.8,0,platt,0.149654590477325,0.3,0
7899,2024-08-20,ICA,0,0.06160738,0.8,0,platt,0.044443993763874444,0.3,0
7900,2024-08-21,LA LIBERTAD,1,0.9614182,0.8,1,platt,0.5872827450131846,0.3,1
7901,2024-08-21,LIMA,0,0.4692088,0.8,0,platt,0.1721516165786327,0.3,0
7902,2024-08-21,LIMA,0,0.018966123,0.8,0,platt,0.022483183412579367,0.3,0
7903,2024-08-22,LIMA,0,0.0104636075,0.8,0,platt,0.015988176418425076,0.3,0
7904,2024-08-22,CAJAMARCA,1,0.88514066,0.8,1,platt,0.41988837297943366,0.3,1
7905,2024-08-23,CAJAMARCA,0,0.000987941,0.8,0,platt,0.004132910035240005,0.3,0
7906,2024-08-23,LIMA,0,0.0075023114,0.8,0,platt,0.013214518724958692,0.3,0
7907,2024-08-23,LIMA,0,8.135208e-06,0.8,0,platt,0.00026129210996871224,0.3,0
7908,2024-08-24,ICA,1,0.8668595,0.8,1,platt,0.39643921931183956,0.3,1
7909,2024-08-24,LA LIBERTAD,0,0.0052568777,0.8,0,platt,0.010779165978665673,0.3,0
7910,2024-08-24,LA LIBERTAD,0,0.5272249,0.8,0,platt,0.19206682918308027,0.3,0
7911,2024-08-24,AYACUCHO,1,0.8735515,0.8,1,platt,0.40463459033879406,0.3,1
7912,2024-08-24,CUSCO,1,0.37161383,0.8,0,platt,0.14160902086664007,0.3,0
7913,2024-08-25,LIMA,0,0.05728774,0.8,0,platt,0.04259129894180457,0.3,0
7914,2024-08-25,CUSCO,0,0.00029015975,0.8,0,platt,0.002044142114617911,0.3,0
7915,2024-08-25,LA LIBERTAD,0,0.78242505,0.8,0,platt,0.3181599363308826,0.3,1
7916,2024-08-25,SAN MARTIN,0,5.805738e-05,0.8,0,platt,0.0008100286630194285,0.3,0
7917,2024-08-25,HUANCAVELICA,0,0.0002111283,0.8,0,platt,0.001702555261037354,0.3,0
7918,2024-08-25,LIMA,0,0.0010081087,0.8,0,platt,0.004181143202558201,0.3,0
7919,2024-08-26,TUMBES,0,2.7298838e-05,0.8,0,platt,0.000524635312396543,0.3,0
7920,2024-08-26,LA LIBERTAD,0,0.0043274444,0.8,0,platt,0.009642316553235317,0.3,0
7921,2024-08-26,PUNO,0,0.039147783,0.8,0,platt,0.034129682598865285,0.3,0
7922,2024-08-26,LIMA,0,0.41417202,0.8,0,platt,0.15457707495221054,0.3,0
7923,2024-08-27,LIMA,0,4.901444e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7924,2024-08-27,LIMA,0,0.001194404,0.8,0,platt,0.004608645069313184,0.3,0
7925,2024-08-27,PUNO,0,0.0045299884,0.8,0,platt,0.009898339673769716,0.3,0
7926,2024-08-28,LIMA,0,6.475058e-05,0.8,0,platt,0.0008625279688684214,0.3,0
7927,2024-08-28,LIMA,0,0.00027799016,0.8,0,platt,0.0019943980084541893,0.3,0
7928,2024-08-28,LIMA,0,0.00030989439,0.8,0,platt,0.002122958451097411,0.3,0
7929,2024-08-28,LIMA,0,0.042873837,0.8,0,platt,0.03597626791003784,0.3,0
7930,2024-08-28,AREQUIPA,0,0.0012475946,0.8,0,platt,0.004725357415428443,0.3,0
7931,2024-08-29,CUSCO,0,0.005470283,0.8,0,platt,0.011027673549315626,0.3,0
7932,2024-08-29,LIMA,0,0.00011135146,0.8,0,platt,0.0011783259274823375,0.3,0
7933,2024-08-29,PUNO,0,0.010169815,0.8,0,platt,0.015729495044615845,0.3,0
7934,2024-08-29,APURIMAC,0,0.00011540409,0.8,0,platt,0.0012028132085143155,0.3,0
7935,2024-08-30,LA LIBERTAD,0,0.031858694,0.8,0,platt,0.03029855788677189,0.3,0
7936,2024-08-30,SAN MARTIN,0,9.362905e-05,0.8,0,platt,0.001066463875357252,0.3,0
7937,2024-08-30,PASCO,0,0.07819379,0.8,0,platt,0.051150836443965064,0.3,0
7938,2024-08-30,CUSCO,0,0.5089499,0.8,0,platt,0.18560863454990956,0.3,0
7939,2024-08-30,CUSCO,0,0.00021765499,0.8,0,platt,0.00173262907847711,0.3,0
7940,2024-08-30,LIMA,0,1.4609193e-06,0.8,0,platt,9.719782336403297e-05,0.3,0
7941,2024-08-30,LIMA,0,0.018880457,0.8,0,platt,0.022424844465128446,0.3,0
7942,2024-08-30,CUSCO,1,0.95330304,0.8,1,platt,0.5591974607258869,0.3,1
7943,2024-08-30,ICA,0,0.000802014,0.8,0,platt,0.0036665488343806266,0.3,0
7944,2024-08-30,LA LIBERTAD,0,8.9420314e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7945,2024-08-31,CAJAMARCA,0,5.050619e-05,0.8,0,platt,0.0007476028018050734,0.3,0
7946,2024-08-31,CUSCO,0,0.9543803,0.8,1,platt,0.5626684772522603,0.3,1
7947,2024-08-31,AYACUCHO,0,0.9344438,0.8,1,platt,0.5077504705100345,0.3,1
7948,2024-08-31,CALLAO,0,2.4861807e-05,0.8,0,platt,0.0004971381602919024,0.3,0
7949,2024-08-31,ICA,0,0.031582713,0.8,0,platt,0.030146868024643222,0.3,0
7950,2024-08-31,AYACUCHO,0,0.82432705,0.8,1,platt,0.35229263187840043,0.3,1
7951,2024-08-31,AMAZONAS,1,0.9804923,0.8,1,platt,0.6806730748166477,0.3,1
7952,2024-08-31,LIMA,0,0.0352853,0.8,0,platt,0.032139410594486516,0.3,0
7953,2024-08-31,ICA,0,0.20218512,0.8,0,platt,0.09194796597511551,0.3,0
7954,2024-08-31,MOQUEGUA,0,0.0014699522,0.8,0,platt,0.005191756599321504,0.3,0
7955,2024-09-01,AREQUIPA,1,0.9872514,0.8,1,platt,0.7322057473473494,0.3,1
7956,2024-09-01,LIMA,0,0.07518142,0.8,0,platt,0.04997437435258275,0.3,0
7957,2024-09-01,TUMBES,0,1.9923411e-05,0.8,0,platt,0.0004376323775998978,0.3,0
7958,2024-09-01,LIMA,1,0.66153777,0.8,0,platt,0.24723357673922153,0.3,0
7959,2024-09-01,LIMA,0,0.022323567,0.8,0,platt,0.02468911878278805,0.3,0
7960,2024-09-01,LIMA,0,0.0015058238,0.8,0,platt,0.0052640849238541725,0.3,0
7961,2024-09-02,ICA,0,0.7435555,0.8,0,platt,0.29188121156294844,0.3,0
7962,2024-09-02,CUSCO,0,0.49337158,0.8,0,platt,0.1802439611332143,0.3,0
7963,2024-09-02,CUSCO,0,8.066938e-05,0.8,0,platt,0.0009788438440098616,0.3,0
7964,2024-09-02,LA LIBERTAD,0,0.07863199,0.8,0,platt,0.051320618966943114,0.3,0
7965,2024-09-02,CUSCO,0,0.00089185557,0.8,0,platt,0.003897084226384523,0.3,0
7966,2024-09-03,ICA,0,0.013935441,0.8,0,platt,0.018840527637968202,0.3,0
7967,2024-09-03,LA LIBERTAD,0,1.5097363e-06,0.8,0,platt,9.905534486876417e-05,0.3,0
7968,2024-09-03,AREQUIPA,0,1.1190251e-06,0.8,0,platt,8.336251109912624e-05,0.3,0
7969,2024-09-03,ICA,0,0.0057406384,0.8,0,platt,0.011336615647248012,0.3,0
7970,2024-09-05,CUSCO,0,0.00038379195,0.8,0,platt,0.002400701585992546,0.3,0
7971,2024-09-06,ICA,0,0.0041355267,0.8,0,platt,0.009394945714268372,0.3,0
7972,2024-09-07,LIMA,0,0.01770184,0.8,0,platt,0.021610580235607923,0.3,0
7973,2024-09-07,LA LIBERTAD,0,0.8750035,0.8,1,platt,0.40646897756320477,0.3,1
7974,2024-09-07,LA LIBERTAD,0,0.017732592,0.8,0,platt,0.0216321104842218,0.3,0
7975,2024-09-07,AYACUCHO,0,0.75842214,0.8,0,platt,0.3014370883733583,0.3,1
7976,2024-09-07,CAJAMARCA,0,0.010617694,0.8,0,platt,0.016122610618023794,0.3,0
7977,2024-09-07,LA LIBERTAD,1,0.9111391,0.8,1,platt,0.46039861157164097,0.3,1
7978,2024-09-07,LIMA,0,0.005971493,0.8,0,platt,0.01159552138676049,0.3,0
7979,2024-09-07,LIMA,0,0.00065215444,0.8,0,platt,0.0032557947459466293,0.3,0
7980,2024-09-08,ICA,1,0.9662594,0.8,1,platt,0.6065575512073348,0.3,1
7981,2024-09-08,AREQUIPA,0,0.0029750743,0.8,0,platt,0.007779029024218431,0.3,0
7982,2024-09-08,PUNO,0,0.017127162,0.8,0,platt,0.021205295733828743,0.3,0
7983,2024-09-08,ICA,0,0.012950904,0.8,0,platt,0.018065827494036905,0.3,0
7984,2024-09-08,LA LIBERTAD,0,0.02461776,0.8,0,platt,0.026117266131469273,0.3,0
7985,2024-09-10,LA LIBERTAD,0,0.88403875,0.8,1,platt,0.41837479462008065,0.3,1
7986,2024-09-11,LA LIBERTAD,0,0.036302835,0.8,0,platt,0.03267190464704598,0.3,0
7987,2024-09-11,LIMA,0,0.0018582033,0.8,0,platt,0.005939025371621799,0.3,0
7988,2024-09-11,CAJAMARCA,0,0.44689178,0.8,0,platt,0.16489545172654055,0.3,0
7989,2024-09-12,AREQUIPA,0,0.00017378287,0.8,0,platt,0.0015222168419993958,0.3,0
7990,2024-09-13,LA LIBERTAD,0,0.6033504,0.8,0,platt,0.2213481123621354,0.3,0
7991,2024-09-13,AYACUCHO,0,0.9957514,0.8,1,platt,0.8380367954334862,0.3,1
7992,2024-09-13,APURIMAC,1,0.26079425,0.8,0,platt,0.10914407830888596,0.3,0
7993,2024-09-13,CAJAMARCA,0,3.5824523e-05,0.8,0,platt,0.0006134915885207579,0.3,0
